event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,high_pass,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_passing_options,passing_option_at_pass_moment,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched,fully_extrapolated
7_1502,1502,1846146,44168,44170,65:15.8,65:16.0,65,15,0.2,2,1,left_to_right,7,passing_option,22542,Marta,19,CF,817541,C. Dyke,8,RB,2334,Orlando Pride,17.48,-14.49,4,half_space_right,2,middle_third,False,17.34,-14.99,4,half_space_right,2,middle_third,False,8_610,44160,,,,1,winning,4,1,265,1,create,9,medium_block,False,False,1.01,-107.43,4,sideway_right,False,False,,,,5.73,5.81,0.08,18.11,17.94,0.63,0.6,-0.03,36.89,37.06,0.17,True,True,,True,442.0,3,False,,,True,1,through,False,,,2,second_last,1,through,33.33,3,long,31.72,1,forward,,,,,,,True,9,1,8,3,ahead,3,ahead,33.55,33.33,-10.91,-32.36,5,wide_right,2,middle_third,False,-11.01,-32.51,5,wide_right,2,middle_third,False,False,False,,False,True,0.0034,0.455,0.8678,True,44170,False,3,True,True,True,,True
7_1503,1503,1846146,44192,44192,65:18.2,65:18.2,65,18,0.0,2,2,right_to_left,7,passing_option,22723,J. Grosso,9,LDM,816413,H. Anderson,4,LCB,2337,Chicago RS,-3.93,25.3,1,wide_left,2,middle_third,False,-3.93,25.3,1,wide_left,2,middle_third,False,8_611,44192,,,,2,losing,1,4,266,5,chaotic,5,chaotic,False,False,0.0,175.75,2,backward,False,False,12.52,1,jogging,10.48,8.25,-2.23,13.33,13.33,17.26,17.26,0.0,41.67,41.67,0.0,True,True,False,False,,,,,,,,,,,,,,,,15.48,2,medium,-1.56,1,forward,16.99,2,medium,0.94,1,forward,True,9,5,4,3,ahead,3,ahead,15.48,15.48,-19.4,25.72,1,wide_left,1,defensive_third,False,-19.4,25.72,1,wide_left,1,defensive_third,False,True,True,True,False,False,0.0008,0.806,0.9644,True,44192,True,3,True,True,True,True,False
7_1504,1504,1846146,44192,44192,65:18.2,65:18.2,65,18,0.0,2,2,right_to_left,7,passing_option,57146,C. Roccaro,6,RCB,816413,H. Anderson,4,LCB,2337,Chicago RS,-9.72,14.89,2,half_space_left,2,middle_third,False,-9.72,14.89,2,half_space_left,2,middle_third,False,8_611,44192,,,,2,losing,1,4,266,5,chaotic,5,chaotic,False,False,0.0,163.98,2,backward,False,False,7.63,1,jogging,7.18,7.18,0.0,13.33,13.33,23.05,23.05,0.0,41.67,41.67,0.0,True,True,,False,,,,,,,,,,,,,,,,14.53,1,short,-48.21,4,sideway_right,,,,,,,True,9,6,3,3,ahead,3,ahead,14.53,14.53,-19.4,25.72,1,wide_left,1,defensive_third,False,-19.4,25.72,1,wide_left,1,defensive_third,False,False,False,,False,False,0.0008,0.6755,0.7637,True,44192,True,3,True,True,True,,False
7_1505,1505,1846146,44192,44192,65:18.2,65:18.2,65,18,0.0,2,2,right_to_left,7,passing_option,151149,S. Groom,16,LW,816413,H. Anderson,4,LCB,2337,Chicago RS,5.54,30.79,1,wide_left,2,middle_third,False,5.54,30.79,1,wide_left,2,middle_third,False,8_611,44192,,,,2,losing,1,4,266,5,chaotic,5,chaotic,False,False,0.0,-154.59,2,backward,False,False,,,,3.56,3.56,0.0,13.33,13.33,7.79,7.79,0.0,41.67,41.67,0.0,True,True,,False,,,,,,,,,,,,,,,,25.45,2,medium,11.49,1,forward,,,,,,,True,9,3,6,3,ahead,3,ahead,25.45,25.45,-19.4,25.72,1,wide_left,1,defensive_third,False,-19.4,25.72,1,wide_left,1,defensive_third,False,False,False,,False,True,0.0019,0.5645,0.7893,True,44192,True,3,True,True,True,,True
7_1506,1506,1846146,44192,44192,65:18.2,65:18.2,65,18,0.0,2,2,right_to_left,7,passing_option,151186,T. Malham,2,LB,816413,H. Anderson,4,LCB,2337,Chicago RS,-11.16,31.71,1,wide_left,2,middle_third,False,-11.16,31.71,1,wide_left,2,middle_third,False,8_611,44192,,,,2,losing,1,4,266,5,chaotic,5,chaotic,False,False,0.0,-154.05,2,backward,False,False,17.87,2,running,2.56,2.56,0.0,13.33,13.33,24.49,24.49,0.0,41.67,41.67,0.0,True,True,,False,,,,,,,,,,,,,,,,10.19,1,short,36.01,1,forward,,,,,,,True,9,6,3,3,ahead,3,ahead,10.19,10.19,-19.4,25.72,1,wide_left,1,defensive_third,False,-19.4,25.72,1,wide_left,1,defensive_third,False,False,False,,False,True,0.0004,0.5835,0.8361,True,44192,True,3,True,True,True,,False
7_1507,1507,1846146,44203,44215,65:19.3,65:20.5,65,19,1.2,2,2,right_to_left,7,passing_option,151149,S. Groom,16,LW,22723,J. Grosso,9,LDM,2337,Chicago RS,2.85,29.72,1,wide_left,2,middle_third,False,1.4,27.65,1,wide_left,2,middle_third,False,8_612,44203,,,,2,losing,1,4,266,5,chaotic,5,chaotic,False,False,2.6,-125.01,4,sideway_right,False,False,7.72,1,jogging,3.38,2.76,-0.62,12.37,12.83,9.52,11.43,1.91,42.63,42.17,-0.46,True,True,,False,,,,,,,,,,,,,,,,6.76,1,short,7.82,1,forward,,,,,,,True,5,4,1,3,ahead,3,ahead,10.06,6.76,-6.49,25.98,1,wide_left,2,middle_third,False,-5.3,26.73,1,wide_left,2,middle_third,False,True,False,,False,False,0.003,0.6565,0.9674,True,44215,True,1,True,True,True,,False
7_1508,1508,1846146,44208,44215,65:19.8,65:20.5,65,19,0.7,2,2,right_to_left,7,passing_option,22810,M. Swanson,19,CF,22723,J. Grosso,9,LDM,2337,Chicago RS,12.67,28.38,1,wide_left,2,middle_third,False,12.45,28.04,1,wide_left,2,middle_third,False,8_612,44203,,,,2,losing,1,4,266,5,chaotic,5,chaotic,False,False,0.36,-122.91,4,sideway_right,False,False,,,,5.39,4.76,-0.63,12.35,12.83,-0.32,0.38,0.7,42.65,42.17,-0.48,False,False,,False,,,,,,,,,,,,,,,,18.05,2,medium,4.38,1,forward,,,,,,,True,5,1,4,3,ahead,3,ahead,19.37,17.8,-6.6,26.41,1,wide_left,2,middle_third,False,-5.3,26.73,1,wide_left,2,middle_third,False,False,False,,False,True,0.0061,0.5765,0.8931,True,44214,True,1,True,True,True,,True
7_1509,1509,1846146,44223,44228,65:21.3,65:21.8,65,21,0.5,2,1,left_to_right,7,passing_option,62389,Angelina,12,LM,817541,C. Dyke,8,RB,2334,Orlando Pride,2.5,-28.81,5,wide_right,2,middle_third,False,2.39,-29.95,5,wide_right,2,middle_third,False,8_613,44223,,,,1,winning,4,1,267,5,chaotic,5,chaotic,False,False,0.94,-95.51,4,sideway_right,False,False,8.27,1,jogging,2.4,2.71,0.31,22.85,22.09,20.35,19.7,-0.65,32.15,32.91,0.76,False,False,False,True,442.0,3,False,,,True,2,around,False,,,2,second_last,2,around,6.09,1,short,-18.67,1,forward,6.58,1,short,-14.97,1,forward,True,8,6,2,3,ahead,3,ahead,5.88,6.09,-3.36,-28.28,5,wide_right,2,middle_third,False,-3.38,-28.0,5,wide_right,2,middle_third,False,True,True,False,False,False,0.0008,0.7554,0.8737,True,44228,True,2,True,True,True,True,False
7_1510,1510,1846146,44223,44228,65:21.3,65:21.8,65,21,0.5,2,1,left_to_right,7,passing_option,63540,Adriana,16,LW,817541,C. Dyke,8,RB,2334,Orlando Pride,8.38,-24.63,5,wide_right,2,middle_third,False,7.35,-23.96,5,wide_right,2,middle_third,False,8_613,44223,,,,1,winning,4,1,267,5,chaotic,5,chaotic,False,False,1.03,146.96,2,backward,False,False,8.81,1,jogging,5.26,5.54,0.28,22.85,22.09,14.47,14.74,0.27,32.15,32.91,0.76,True,True,,True,442.0,3,False,,,False,,,False,,,,,,,12.29,1,short,17.27,1,forward,,,,,,,True,8,5,3,3,ahead,3,ahead,12.29,11.47,-3.36,-28.28,5,wide_right,2,middle_third,False,-3.38,-28.0,5,wide_right,2,middle_third,False,False,False,,False,False,0.0013,0.7334,0.9003,True,44223,True,2,True,True,True,,False
7_1511,1511,1846146,44223,44228,65:21.3,65:21.8,65,21,0.5,2,1,left_to_right,7,passing_option,151151,H. McCutcheon,14,RM,817541,C. Dyke,8,RB,2334,Orlando Pride,3.15,-17.28,4,half_space_right,2,middle_third,False,1.32,-17.82,4,half_space_right,2,middle_third,False,8_613,44223,,,,1,winning,4,1,267,5,chaotic,5,chaotic,False,False,1.55,-163.56,2,backward,False,False,13.72,1,jogging,8.57,9.18,0.61,22.85,22.09,19.7,20.77,1.07,32.15,32.91,0.76,True,True,,True,442.0,3,False,,,False,,,False,,,,,,,12.39,1,short,60.35,3,sideway_left,,,,,,,True,8,7,1,3,ahead,3,ahead,12.78,11.21,-3.36,-28.28,5,wide_right,2,middle_third,False,-3.38,-28.0,5,wide_right,2,middle_third,False,False,False,,False,False,0.0007,0.9737,0.981,True,44224,True,2,True,True,True,,False
7_1512,1512,1846146,44235,44239,65:22.5,65:22.9,65,22,0.4,2,1,left_to_right,7,passing_option,151151,H. McCutcheon,14,RM,62389,Angelina,12,LM,2334,Orlando Pride,-0.68,-17.88,4,half_space_right,2,middle_third,False,-1.49,-17.94,4,half_space_right,2,middle_third,False,8_614,44235,,,,1,winning,4,1,267,5,chaotic,5,chaotic,False,False,0.86,-177.27,2,backward,False,False,7.56,1,jogging,10.94,11.34,0.41,21.12,20.72,21.8,22.21,0.41,33.88,34.28,0.4,True,True,,True,442.0,3,False,,,False,,,False,,,,,,,13.54,1,short,102.28,3,sideway_left,,,,,,,False,6,7,-1,2,same_line,1,behind,13.54,13.99,2.2,-31.11,5,wide_right,2,middle_third,False,2.03,-31.48,5,wide_right,2,middle_third,False,False,False,,False,False,0.0008,0.9476,0.8224,True,44235,True,3,True,True,True,,False
7_1513,1513,1846146,44235,44240,65:22.5,65:23.0,65,22,0.5,2,1,left_to_right,7,passing_option,63540,Adriana,16,LW,62389,Angelina,12,LM,2334,Orlando Pride,7.02,-23.43,5,wide_right,2,middle_third,False,7.12,-23.48,5,wide_right,2,middle_third,False,8_614,44235,,,,1,winning,4,1,267,5,chaotic,5,chaotic,False,False,0.11,-26.56,1,forward,False,False,1.16,1,jogging,6.85,7.78,0.93,21.12,20.65,14.1,13.53,-0.57,33.88,34.35,0.47,True,True,,True,442.0,3,False,,,False,,,False,,,,,,,9.53,1,short,57.51,3,sideway_left,,,,,,,True,6,5,1,3,ahead,3,ahead,9.07,9.53,2.2,-31.11,5,wide_right,2,middle_third,False,2.0,-31.52,5,wide_right,2,middle_third,False,True,False,,False,True,0.0015,0.6021,0.8778,True,44240,True,3,True,True,True,,False
7_1514,1514,1846146,44235,44240,65:22.5,65:23.0,65,22,0.5,2,1,left_to_right,7,passing_option,817541,C. Dyke,8,RB,62389,Angelina,12,LM,2334,Orlando Pride,-3.97,-28.25,5,wide_right,2,middle_third,False,-4.45,-29.1,5,wide_right,2,middle_third,False,8_614,44235,,,,1,winning,4,1,267,5,chaotic,5,chaotic,False,False,0.76,-119.45,4,sideway_right,False,False,7.07,1,jogging,2.91,4.7,1.78,21.12,20.65,25.09,25.1,0.01,33.88,34.35,0.47,True,True,,True,442.0,3,False,,,False,,,False,,,,,,,6.8,1,short,155.13,2,backward,,,,,,,False,6,8,-2,1,behind,1,behind,6.8,6.89,2.2,-31.11,5,wide_right,2,middle_third,False,2.0,-31.52,5,wide_right,2,middle_third,False,False,False,,False,True,0.0003,0.6283,0.738,True,44235,True,3,True,True,True,,False
7_1515,1515,1846146,44236,44240,65:22.6,65:23.0,65,22,0.4,2,1,left_to_right,7,passing_option,22542,Marta,19,CF,62389,Angelina,12,LM,2334,Orlando Pride,18.62,-20.11,4,half_space_right,3,attacking_third,False,18.13,-20.12,4,half_space_right,2,middle_third,False,8_614,44235,,,,1,winning,4,1,267,5,chaotic,5,chaotic,False,False,0.49,-178.12,2,backward,False,False,,,,2.54,2.6,0.06,21.01,20.65,2.39,2.52,0.13,33.99,34.35,0.36,True,True,,True,442.0,3,False,,,False,,,False,,,,,,,19.85,2,medium,34.39,1,forward,,,,,,,True,6,2,4,3,ahead,3,ahead,19.86,19.75,2.16,-31.23,5,wide_right,2,middle_third,False,2.0,-31.52,5,wide_right,2,middle_third,False,False,False,,False,False,0.0035,0.6667,0.7018,True,44237,True,3,True,True,True,,False
7_1516,1516,1846146,44358,44369,65:34.8,65:35.9,65,34,1.1,2,1,left_to_right,7,passing_option,62389,Angelina,12,LM,22542,Marta,19,CF,2334,Orlando Pride,-0.5,-25.44,5,wide_right,2,middle_third,False,0.01,-24.72,5,wide_right,2,middle_third,False,8_615,44358,,,,1,winning,4,1,268,1,create,9,medium_block,False,False,0.76,54.69,3,sideway_left,False,False,2.95,1,jogging,3.11,3.6,0.49,21.84,21.39,22.34,21.38,-0.96,33.16,33.61,0.45,True,True,,True,4141.0,2,,,,False,,,False,,,,,,,4.87,1,short,135.5,2,backward,,,,,,,False,6,9,-3,1,behind,2,same_line,7.95,4.35,6.88,-28.39,5,wide_right,2,middle_third,False,2.59,-28.22,5,wide_right,2,middle_third,False,False,False,,False,False,0.001,0.6927,0.7642,True,44367,True,3,False,True,True,,False
7_1517,1517,1846146,44358,44374,65:34.8,65:36.4,65,34,1.6,2,1,left_to_right,7,passing_option,817541,C. Dyke,8,RB,22542,Marta,19,CF,2334,Orlando Pride,-0.63,-33.94,5,wide_right,2,middle_third,False,-0.03,-33.79,5,wide_right,2,middle_third,False,8_615,44358,,,,1,winning,4,1,268,1,create,9,medium_block,False,False,0.81,14.04,1,forward,False,False,1.9,1,jogging,8.63,5.72,-2.91,21.84,21.11,22.47,21.14,-1.33,33.16,33.89,0.73,False,False,,False,,,,,,,,,,,,,,,,8.29,1,short,-140.09,2,backward,,,,,,,False,6,9,-3,1,behind,2,same_line,9.34,5.67,6.88,-28.39,5,wide_right,2,middle_third,False,0.77,-28.18,5,wide_right,2,middle_third,False,False,False,,False,False,0.0005,0.9292,0.9766,True,44360,True,3,True,True,True,,False
7_1518,1518,1846146,44368,44376,65:35.8,65:36.6,65,35,0.8,2,1,left_to_right,7,passing_option,149954,K. Strom,4,LCB,22542,Marta,19,CF,2334,Orlando Pride,-18.88,-9.96,4,half_space_right,1,defensive_third,False,-18.61,-9.31,4,half_space_right,1,defensive_third,False,8_615,44358,,,,1,winning,4,1,268,1,create,9,medium_block,False,False,0.72,67.44,3,sideway_left,False,False,,,,18.05,17.82,-0.22,21.47,21.07,40.35,39.68,-0.67,33.53,33.93,0.4,False,False,False,True,4141.0,2,,,,False,,,False,,,,,,,26.55,2,medium,134.8,3,sideway_left,24.06,2,medium,136.45,2,backward,False,9,10,-1,1,behind,1,behind,28.49,26.55,2.96,-28.25,5,wide_right,2,middle_third,False,0.1,-28.15,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0001,0.9692,0.8826,True,44376,False,3,True,True,True,True,True
7_1519,1519,1846146,44372,44376,65:36.2,65:36.6,65,36,0.4,2,1,left_to_right,7,passing_option,441597,E. Madril Sams,6,RCB,22542,Marta,19,CF,2334,Orlando Pride,-17.98,-26.13,5,wide_right,2,middle_third,False,-18.34,-25.9,5,wide_right,1,defensive_third,False,8_615,44358,,,,1,winning,4,1,268,1,create,9,medium_block,False,False,0.38,146.31,2,backward,False,False,,,,9.25,9.04,-0.21,21.1,21.07,39.08,39.41,0.33,33.9,33.93,0.03,False,False,,True,4141.0,2,,,,False,,,False,,,,,,,18.58,2,medium,173.04,2,backward,,,,,,,False,9,10,-1,1,behind,1,behind,19.58,18.58,1.49,-28.18,5,wide_right,2,middle_third,False,0.1,-28.15,5,wide_right,2,middle_third,False,False,False,,False,False,0.0001,0.9619,0.7386,True,44376,False,3,True,True,True,,True
7_1520,1520,1846146,44393,44410,65:38.3,65:40.0,65,38,1.7,2,1,left_to_right,7,passing_option,149882,K. Abello,2,LB,149954,K. Strom,4,LCB,2334,Orlando Pride,-13.69,9.32,2,half_space_left,2,middle_third,False,-15.08,15.46,2,half_space_left,2,middle_third,False,8_616,44393,,,,1,winning,4,1,268,1,create,9,medium_block,False,False,5.98,102.76,3,sideway_left,False,False,13.35,1,jogging,13.26,7.22,-6.04,19.32,18.79,33.01,33.87,0.86,35.68,36.21,0.53,False,False,False,True,424.0,3,False,,,False,,,False,,,,,,,16.62,2,medium,89.66,3,sideway_left,12.19,1,short,83.59,3,sideway_left,False,10,10,0,3,ahead,2,same_line,15.96,16.62,-18.29,-5.96,3,center,2,middle_third,False,-15.18,-1.16,3,center,2,middle_third,False,True,True,True,False,False,0.0003,0.9974,0.9873,True,44410,True,0,True,True,True,True,False
7_1521,1521,1846146,44428,44434,65:41.8,65:42.4,65,41,0.6,2,1,left_to_right,7,passing_option,149954,K. Strom,4,LCB,149882,K. Abello,2,LB,2334,Orlando Pride,-16.44,3.35,3,center,2,middle_third,False,-17.37,4.84,3,center,2,middle_third,False,8_617,44428,,,,1,winning,4,1,268,1,create,9,medium_block,False,False,1.76,121.97,3,sideway_left,False,False,10.48,1,jogging,14.93,10.48,-4.45,18.23,17.64,34.67,35.01,0.34,36.77,37.36,0.59,False,False,False,True,433.0,3,False,,,False,,,False,,,,,,,14.54,1,short,-101.5,4,sideway_right,15.37,2,medium,-102.21,4,sideway_right,False,10,10,0,2,same_line,2,same_line,15.71,14.54,-14.5,18.94,2,half_space_left,2,middle_third,False,-14.47,19.09,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0002,0.9989,0.9564,True,44434,True,1,True,True,True,True,False
7_1522,1522,1846146,44428,44434,65:41.8,65:42.4,65,41,0.6,2,1,left_to_right,7,passing_option,151077,J. Doyle,16,LW,149882,K. Abello,2,LB,2334,Orlando Pride,8.08,23.82,1,wide_left,2,middle_third,False,6.28,26.52,1,wide_left,2,middle_third,False,8_617,44428,1_209,7,pulling_wide,1,winning,4,1,268,1,create,9,medium_block,False,False,3.25,123.69,3,sideway_left,False,False,19.48,2,running,9.49,9.54,0.05,18.23,17.64,10.15,11.36,1.21,36.77,37.36,0.59,False,False,,True,433.0,3,True,2,around,False,,,False,,,1,first,2,around,23.1,2,medium,12.2,1,forward,,,,,,,True,10,5,5,3,ahead,3,ahead,23.1,22.04,-14.5,18.94,2,half_space_left,2,middle_third,False,-14.47,19.09,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0016,0.915,0.8915,True,44428,True,1,True,True,True,,False
7_1523,1523,1846146,44446,44466,65:43.6,65:45.6,65,43,2.0,2,1,left_to_right,7,passing_option,441597,E. Madril Sams,6,RCB,149954,K. Strom,4,LCB,2334,Orlando Pride,-18.76,-11.14,4,half_space_right,1,defensive_third,False,-19.42,-5.93,3,center,1,defensive_third,False,8_618,44446,,,,1,winning,4,1,268,1,create,9,medium_block,False,False,5.28,97.22,3,sideway_left,False,True,9.45,1,jogging,14.55,13.34,-1.2,16.23,14.09,34.99,33.51,-1.48,38.77,40.91,2.14,False,False,,True,433.0,3,False,,,False,,,False,,,,,,,17.91,2,medium,-91.95,4,sideway_right,,,,,,,False,10,10,0,2,same_line,2,same_line,18.04,17.77,-18.13,6.89,3,center,2,middle_third,False,-17.34,11.72,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0002,0.9894,0.9443,True,44447,True,2,False,True,True,,False
7_1524,1524,1846146,44446,44475,65:43.6,65:46.5,65,43,2.9,2,1,left_to_right,7,passing_option,151151,H. McCutcheon,14,RM,149954,K. Strom,4,LCB,2334,Orlando Pride,2.48,9.67,2,half_space_left,2,middle_third,False,-4.61,15.36,2,half_space_left,2,middle_third,False,8_618,44446,,,,1,winning,4,1,268,1,create,9,medium_block,False,False,8.8,141.25,2,backward,False,False,11.34,1,jogging,7.49,8.63,1.14,16.23,13.15,13.75,17.76,4.01,38.77,41.85,3.08,True,True,,True,433.0,3,True,1,through,False,,,False,,,1,first,1,through,20.06,2,medium,8.46,1,forward,,,,,,,True,10,6,4,3,ahead,3,ahead,20.8,11.91,-18.13,6.89,3,center,2,middle_third,False,-16.5,14.64,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0015,0.9609,0.783,True,44449,True,3,True,True,True,,False
7_1525,1525,1846146,44467,44475,65:45.7,65:46.5,65,45,0.8,2,1,left_to_right,7,passing_option,149882,K. Abello,2,LB,149954,K. Strom,4,LCB,2334,Orlando Pride,-13.13,23.63,1,wide_left,2,middle_third,False,-13.83,25.58,1,wide_left,2,middle_third,False,8_618,44446,,,,1,winning,4,1,268,1,create,9,medium_block,False,False,2.09,109.75,3,sideway_left,False,False,9.36,1,jogging,5.19,5.37,0.17,13.99,13.15,27.12,26.98,-0.14,41.01,41.85,0.84,False,False,,False,,,,,,,,,,,,,,,,11.26,1,short,76.28,3,sideway_left,,,,,,,False,10,9,1,3,ahead,2,same_line,12.32,11.26,-17.29,12.03,2,half_space_left,2,middle_third,False,-16.5,14.64,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0004,0.9799,0.8875,True,44475,False,3,True,True,True,,False
7_1526,1526,1846146,44473,44475,65:46.3,65:46.5,65,46,0.2,2,1,left_to_right,7,passing_option,151077,J. Doyle,16,LW,149954,K. Strom,4,LCB,2334,Orlando Pride,-1.07,33.94,1,wide_left,2,middle_third,False,-1.18,34.08,1,wide_left,2,middle_third,False,8_618,44446,,,,1,winning,4,1,268,1,create,9,medium_block,False,False,0.41,127.57,3,sideway_left,False,False,3.53,1,jogging,12.2,11.73,-0.48,13.38,13.15,14.45,14.33,-0.12,41.62,41.85,0.23,False,False,,False,,,,,,,,,,,,,,,,24.75,2,medium,51.76,3,sideway_left,,,,,,,True,10,7,3,3,ahead,3,ahead,25.35,24.75,-16.74,14.01,2,half_space_left,2,middle_third,False,-16.5,14.64,2,half_space_left,2,middle_third,False,True,False,,False,False,0.0011,0.7872,0.521,False,44475,False,2,False,True,True,,False
7_1527,1527,1846146,44621,44644,66:01.1,66:03.4,66,1,2.3,2,1,left_to_right,7,passing_option,149882,K. Abello,2,LB,63540,Adriana,16,LW,2334,Orlando Pride,-12.33,33.85,1,wide_left,2,middle_third,False,-17.02,32.14,1,wide_left,2,middle_third,False,8_619,44621,,,,1,winning,4,1,269,1,create,9,medium_block,False,False,4.81,-159.97,2,backward,False,False,8.34,1,jogging,9.68,8.54,-1.14,9.28,6.82,21.61,23.84,2.23,45.72,48.18,2.46,False,False,False,False,,,,,,,,,,,,,,,,4.62,1,short,131.31,3,sideway_left,4.13,1,short,97.66,3,sideway_left,False,7,9,-2,1,behind,1,behind,8.23,4.62,-5.11,29.89,1,wide_left,2,middle_third,False,-13.97,28.67,1,wide_left,2,middle_third,False,True,True,True,False,False,0.0003,0.9802,0.9429,True,44644,True,1,True,True,True,True,False
7_1528,1528,1846146,44633,44644,66:02.3,66:03.4,66,2,1.1,2,1,left_to_right,7,passing_option,151151,H. McCutcheon,14,RM,63540,Adriana,16,LW,2334,Orlando Pride,-14.46,25.8,1,wide_left,2,middle_third,False,-17.09,24.75,1,wide_left,2,middle_third,False,8_619,44621,,,,1,winning,4,1,269,1,create,9,medium_block,False,False,2.6,-158.24,2,backward,False,False,9.3,1,jogging,2.0,1.97,-0.03,8.19,6.82,22.65,23.91,1.26,46.81,48.18,1.37,True,True,,False,,,,,,,,,,,,,,,,5.35,1,short,-135.08,2,backward,,,,,,,False,7,9,-2,1,behind,1,behind,6.32,5.01,-9.32,29.48,1,wide_left,2,middle_third,False,-13.97,28.67,1,wide_left,2,middle_third,False,False,False,,False,False,0.0004,0.961,0.8331,True,44640,False,1,True,True,True,,False
7_1529,1529,1846146,44651,44659,66:04.1,66:04.9,66,4,0.8,2,1,left_to_right,7,passing_option,63540,Adriana,16,LW,149882,K. Abello,2,LB,2334,Orlando Pride,-16.47,28.05,1,wide_left,2,middle_third,False,-18.42,27.72,1,wide_left,1,defensive_third,False,8_620,44651,,,,1,winning,4,1,269,1,create,9,medium_block,False,False,1.98,-170.39,2,backward,False,False,8.83,1,jogging,4.44,2.58,-1.86,5.75,4.6,22.22,23.02,0.8,49.25,50.4,1.15,True,True,False,False,,,,,,,,,,,,,,,,5.01,1,short,-98.95,4,sideway_right,5.7,1,short,-104.52,4,sideway_right,False,8,9,-1,2,same_line,2,same_line,4.35,5.01,-17.95,32.14,1,wide_left,2,middle_third,False,-17.64,32.67,1,wide_left,2,middle_third,False,True,True,False,False,False,0.0006,0.974,0.8356,True,44659,True,0,True,True,True,True,False
7_1530,1530,1846146,44666,44667,66:05.6,66:05.7,66,5,0.1,2,1,left_to_right,7,passing_option,149882,K. Abello,2,LB,63540,Adriana,16,LW,2334,Orlando Pride,-16.99,33.24,1,wide_left,2,middle_third,False,-16.93,33.3,1,wide_left,2,middle_third,False,8_621,44666,,,,1,winning,4,1,269,1,create,9,medium_block,False,False,0.46,44.26,1,forward,False,False,3.92,1,jogging,7.76,7.71,-0.05,3.96,3.92,20.95,20.85,-0.1,51.04,51.08,0.04,False,False,,False,,,,,,,,,,,,,,,,5.55,1,short,76.77,3,sideway_left,,,,,,,False,9,8,1,2,same_line,2,same_line,5.55,5.58,-18.26,27.84,1,wide_left,2,middle_third,False,-18.07,27.84,1,wide_left,2,middle_third,False,False,False,,False,False,0.0007,0.9733,0.8393,True,44666,True,1,False,True,True,,False
