event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,game_state_id,game_state,team_score,opponent_team_score,phase_index,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_pass_reception_matched
1_199,199,1846146,42309,42368,62:09.9,62:15.8,62,9,5.9,2,1,left_to_right,1,off_ball_run,3,cross_receiver,62445,B. Banda,19,CF,22542,Marta,19,CF,2334,Orlando Pride,6.43,9.74,2,half_space_left,2,middle_third,False,41.43,4.94,3,center,3,attacking_third,True,8_588,42310,1,winning,4,1,258,2,finish,8,low_block,False,False,35.47,-7.81,1,forward,False,False,20.94,3,hsr,5.19,1.53,-3.66,13.98,42.96,7.55,1.53,-6.02,41.02,12.04,-28.98,True,True,1,behind,2,same_line,20.71,21.14,10.51,30.04,1,wide_left,2,middle_third,False,41.49,26.08,1,wide_left,3,attacking_third,False,False,False,,True,True,0.0609,0.4264,0.9116,True,False,0,False,,,,False,1,4,3,True,True,
1_200,200,1846146,42474,42495,62:26.4,62:28.5,62,26,2.1,2,1,left_to_right,1,off_ball_run,7,pulling_wide,63540,Adriana,16,LW,817541,C. Dyke,8,RB,2334,Orlando Pride,28.71,-11.0,4,half_space_right,3,attacking_third,False,32.32,-20.3,5,wide_right,3,attacking_third,False,8_592,42489,1,winning,4,1,258,2,finish,8,low_block,False,False,9.56,-68.79,4,sideway_right,True,False,17.0,2,running,1.65,0.68,-0.98,32.72,35.22,4.01,2.9,-1.11,22.28,19.78,-2.5,False,True,3,ahead,3,ahead,20.51,14.93,12.31,-23.32,5,wide_right,2,middle_third,False,19.59,-28.11,5,wide_right,3,attacking_third,False,True,True,False,False,False,0.0054,0.9003,0.9791,True,True,0,False,,,,True,4,4,0,True,True,True
1_201,201,1846146,42504,42515,62:29.4,62:30.5,62,29,1.1,2,1,left_to_right,1,off_ball_run,5,overlap,817541,C. Dyke,8,RB,63540,Adriana,16,LW,2334,Orlando Pride,23.8,-29.41,5,wide_right,3,attacking_third,False,29.29,-30.96,5,wide_right,3,attacking_third,False,8_593,42513,1,winning,4,1,258,2,finish,8,low_block,False,False,5.2,-15.77,1,forward,False,False,18.77,2,running,3.84,2.92,-0.93,36.91,38.6,13.11,9.31,-3.8,18.09,16.4,-1.69,False,False,1,behind,2,same_line,10.6,7.71,32.24,-22.99,5,wide_right,3,attacking_third,False,29.89,-23.27,5,wide_right,3,attacking_third,False,False,False,,False,False,0.0052,0.8346,0.9511,True,True,0,True,,,,True,6,8,2,True,True,
1_202,202,1846146,42730,42744,62:52.0,62:53.4,62,52,1.4,2,2,right_to_left,1,off_ball_run,2,coming_short,340954,J. Bike,17,RW,149860,C. Biegalski,8,RB,2337,Chicago RS,4.15,-21.86,5,wide_right,2,middle_third,False,0.03,-26.69,5,wide_right,2,middle_third,False,8_598,42725,2,losing,1,4,260,1,create,9,medium_block,False,False,6.39,-130.46,4,sideway_right,False,False,16.3,2,running,3.44,0.93,-2.51,11.79,13.22,7.64,13.19,5.55,43.21,41.78,-1.43,False,False,3,ahead,3,ahead,21.89,14.65,-17.16,-26.86,5,wide_right,2,middle_third,False,-14.62,-26.75,5,wide_right,2,middle_third,False,True,True,False,False,False,0.0005,0.9515,0.9891,True,True,0,False,,,,True,4,4,0,True,True,True
1_203,203,1846146,42737,42772,62:52.7,62:56.2,62,52,3.5,2,2,right_to_left,1,off_ball_run,9,support,57146,C. Roccaro,6,RCB,340954,J. Bike,17,RW,2337,Chicago RS,-15.17,-2.96,3,center,2,middle_third,False,-2.19,-11.74,4,half_space_right,2,middle_third,False,8_599,42748,2,losing,1,4,260,1,create,9,medium_block,False,False,15.36,-34.08,1,forward,True,False,16.24,2,running,1.35,8.33,6.99,12.48,16.61,27.65,18.8,-8.85,42.52,38.39,-4.13,True,True,1,behind,2,same_line,27.74,15.66,2.35,-24.47,5,wide_right,2,middle_third,False,-0.02,-27.25,5,wide_right,2,middle_third,False,False,False,,False,False,0.0029,0.9082,0.9835,True,False,0,False,,,,False,6,9,3,True,True,
1_204,204,1846146,42842,42868,63:03.2,63:05.8,63,3,2.6,2,2,right_to_left,1,off_ball_run,9,support,151186,T. Malham,2,LB,151149,S. Groom,16,LW,2337,Chicago RS,4.75,21.82,1,wide_left,2,middle_third,False,18.01,24.13,1,wide_left,2,middle_third,False,8_601,42844,2,losing,1,4,260,1,create,9,medium_block,False,False,13.54,9.88,1,forward,False,False,18.71,2,running,1.13,3.48,2.35,20.08,31.21,15.33,13.2,-2.13,34.92,23.79,-11.13,False,False,1,behind,2,same_line,13.88,8.84,12.69,10.44,2,half_space_left,2,middle_third,False,18.9,15.33,2,half_space_left,3,attacking_third,False,False,False,,False,False,0.0088,0.7648,0.9115,True,True,1,False,,,,True,6,8,2,True,True,
1_205,205,1846146,42853,42867,63:04.3,63:05.7,63,4,1.4,2,2,right_to_left,1,off_ball_run,1,behind,22810,M. Swanson,19,CF,151149,S. Groom,16,LW,2337,Chicago RS,23.95,8.99,3,center,3,attacking_third,False,30.13,11.24,2,half_space_left,3,attacking_third,False,8_601,42844,2,losing,1,4,260,1,create,9,medium_block,False,False,6.58,20.01,1,forward,False,False,16.72,2,running,2.03,1.86,-0.17,23.44,30.68,-0.51,0.55,1.06,31.56,24.32,-7.24,False,True,3,ahead,3,ahead,10.5,12.1,15.47,15.18,2,half_space_left,2,middle_third,False,18.81,15.51,2,half_space_left,3,attacking_third,False,True,False,,True,True,0.0294,0.5871,0.9355,True,True,1,False,True,False,False,True,2,0,-2,True,True,
1_206,206,1846146,43661,43668,64:25.1,64:25.8,64,25,0.7,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,63540,Adriana,16,LW,62389,Angelina,12,LM,2334,Orlando Pride,14.99,-24.74,5,wide_right,2,middle_third,False,15.56,-21.71,5,wide_right,2,middle_third,False,8_603,43656,1,winning,4,1,262,1,create,9,medium_block,False,False,2.67,79.35,3,sideway_left,False,False,15.73,2,running,3.2,4.46,1.26,22.45,22.11,7.46,6.55,-0.91,32.55,32.89,0.34,True,True,3,ahead,3,ahead,11.2,10.46,3.9,-23.17,5,wide_right,2,middle_third,False,5.1,-21.97,5,wide_right,2,middle_third,False,False,False,,False,True,0.007,0.595,0.7333,True,False,0,False,,,,False,4,4,0,True,True,
1_207,207,1846146,43707,43730,64:29.7,64:32.0,64,29,2.3,2,1,left_to_right,1,off_ball_run,7,pulling_wide,151077,J. Doyle,16,LW,149882,K. Abello,2,LB,2334,Orlando Pride,21.54,11.98,2,half_space_left,3,attacking_third,False,14.78,21.62,1,wide_left,2,middle_third,False,8_605,43727,1,winning,4,1,262,1,create,9,medium_block,False,False,11.49,125.04,3,sideway_left,True,False,18.47,2,running,9.3,6.45,-2.84,23.0,22.71,1.46,7.93,6.47,32.0,32.29,0.29,False,False,3,ahead,3,ahead,25.81,16.93,-3.63,6.25,3,center,2,middle_third,False,0.01,13.35,2,half_space_left,2,middle_third,False,True,True,True,False,False,0.0036,0.9707,0.995,True,True,0,False,,,,True,4,3,-1,True,True,True
1_208,208,1846146,43826,43837,64:41.6,64:42.7,64,41,1.1,2,1,left_to_right,1,off_ball_run,4,dropping_off,441597,E. Madril Sams,6,RCB,149954,K. Strom,4,LCB,2334,Orlando Pride,-13.13,-2.8,3,center,2,middle_third,False,-17.77,-3.5,3,center,2,middle_third,False,8_608,43827,1,winning,4,1,264,1,create,9,medium_block,False,False,4.28,-171.42,2,backward,False,False,15.32,2,running,14.91,17.47,2.56,21.19,18.48,34.32,36.25,1.93,33.81,36.52,2.71,False,False,3,ahead,2,same_line,23.58,23.98,-19.98,19.76,2,half_space_left,1,defensive_third,False,-20.73,20.3,1,wide_left,1,defensive_third,False,False,False,,False,False,0.0001,0.997,0.9156,True,True,0,False,,,,True,10,10,0,True,False,
1_209,209,1846146,44411,44434,65:40.1,65:42.4,65,40,2.3,2,1,left_to_right,1,off_ball_run,7,pulling_wide,151077,J. Doyle,16,LW,149882,K. Abello,2,LB,2334,Orlando Pride,9.94,14.46,2,half_space_left,2,middle_third,False,6.28,26.52,1,wide_left,2,middle_third,False,8_617,44428,1,winning,4,1,268,1,create,9,medium_block,False,False,12.41,106.88,3,sideway_left,True,False,20.2,3,hsr,9.09,9.54,0.45,18.79,17.64,8.85,11.36,2.51,36.21,37.36,1.15,False,False,3,ahead,3,ahead,25.06,22.04,-15.08,15.81,2,half_space_left,2,middle_third,False,-14.47,19.09,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0016,0.915,0.8915,True,True,0,False,,,,True,6,4,-2,True,True,
1_210,210,1846146,44686,44726,66:07.6,66:11.6,66,7,4.0,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,151077,J. Doyle,16,LW,63540,Adriana,16,LW,2334,Orlando Pride,-0.63,34.04,1,wide_left,2,middle_third,False,19.83,25.93,1,wide_left,3,attacking_third,False,8_621,44666,1,winning,4,1,269,1,create,9,medium_block,False,False,22.31,-21.62,1,forward,False,False,20.04,3,hsr,5.57,8.04,2.47,5.58,22.73,6.21,2.9,-3.31,49.42,32.27,-17.15,False,False,3,ahead,3,ahead,11.25,16.96,-8.94,26.45,1,wide_left,2,middle_third,False,14.53,9.82,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0056,0.718,0.8171,True,False,2,False,,,,True,3,4,1,True,True,
1_211,211,1846146,44700,44739,66:09.0,66:12.9,66,9,3.9,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,22542,Marta,19,CF,63540,Adriana,16,LW,2334,Orlando Pride,3.41,5.72,3,center,2,middle_third,False,22.38,0.05,3,center,3,attacking_third,False,8_621,44666,1,winning,4,1,269,1,create,9,medium_block,False,False,19.37,-16.64,1,forward,False,False,18.29,2,running,6.68,4.58,-2.1,11.16,27.49,7.75,5.11,-2.64,43.84,27.51,-16.33,True,True,3,ahead,2,same_line,16.54,6.42,-1.0,21.66,1,wide_left,2,middle_third,False,22.19,6.47,3,center,3,attacking_third,False,True,True,True,True,False,0.0211,0.8495,0.9068,True,False,2,False,,,,True,3,4,1,True,True,True
1_212,212,1846146,44705,44726,66:09.5,66:11.6,66,9,2.1,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,62445,B. Banda,19,CF,63540,Adriana,16,LW,2334,Orlando Pride,3.94,-16.89,4,half_space_right,2,middle_third,False,16.18,-18.38,4,half_space_right,2,middle_third,False,8_621,44666,1,winning,4,1,269,1,create,9,medium_block,False,False,11.86,-6.94,1,forward,False,False,23.78,3,hsr,14.04,16.15,2.11,13.18,22.73,9.24,6.55,-2.69,41.82,32.27,-9.55,False,False,2,same_line,2,same_line,36.0,28.25,1.83,19.05,2,half_space_left,2,middle_third,False,14.53,9.82,2,half_space_left,2,middle_third,False,False,False,,False,False,0.0156,0.8893,0.9203,True,False,2,False,,,,True,4,5,1,True,True,
1_213,213,1846146,44727,44751,66:11.7,66:14.1,66,11,2.4,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,63540,Adriana,16,LW,22542,Marta,19,CF,2334,Orlando Pride,15.13,9.46,2,half_space_left,2,middle_third,False,30.04,5.31,3,center,3,attacking_third,False,8_622,44739,1,winning,4,1,270,2,finish,8,low_block,False,False,15.65,-15.55,1,forward,False,False,23.53,3,hsr,1.52,3.07,1.54,23.16,32.23,8.03,2.19,-5.84,31.84,22.77,-9.07,True,True,2,same_line,2,same_line,7.95,6.05,16.23,1.59,3,center,2,middle_third,False,27.8,-0.31,3,center,3,attacking_third,False,False,False,,True,True,0.0799,0.4634,0.9304,True,True,1,True,,,,True,3,4,1,True,True,
1_214,214,1846146,44727,44772,66:11.7,66:16.2,66,11,4.5,2,1,left_to_right,1,off_ball_run,8,run_ahead_of_the_ball,62445,B. Banda,19,CF,22542,Marta,19,CF,2334,Orlando Pride,16.82,-18.31,4,half_space_right,2,middle_third,False,45.26,-13.24,4,half_space_right,3,attacking_third,True,8_622,44739,1,winning,4,1,270,2,finish,8,low_block,False,False,28.3,10.11,1,forward,False,False,23.2,3,hsr,16.13,7.81,-8.32,23.16,44.91,6.34,-0.35,-6.69,31.84,10.09,-21.75,False,False,2,same_line,3,ahead,19.91,16.36,16.23,1.59,3,center,2,middle_third,False,35.4,-0.19,3,center,3,attacking_third,False,True,True,True,True,False,0.0509,0.8407,0.9518,True,True,1,False,,,,True,0,4,4,True,True,True
1_215,215,1846146,44752,44781,66:14.2,66:17.1,66,14,2.9,2,1,left_to_right,1,off_ball_run,3,cross_receiver,63540,Adriana,16,LW,62445,B. Banda,19,CF,2334,Orlando Pride,30.7,5.17,3,center,3,attacking_third,False,49.28,1.33,3,center,3,attacking_third,True,8_623,44772,1,winning,4,1,270,2,finish,8,low_block,False,False,18.39,-11.68,1,forward,False,False,23.56,3,hsr,2.81,2.03,-0.78,32.7,51.06,2.0,1.78,-0.22,22.3,3.94,-18.36,True,True,2,same_line,2,same_line,20.24,14.93,30.89,-15.07,4,half_space_right,3,attacking_third,False,50.52,-13.55,4,half_space_right,3,attacking_third,True,True,False,,True,True,0.2267,0.1942,0.8739,True,True,0,False,,,,True,2,3,1,True,True,
1_216,216,1846146,46405,46419,68:59.5,69:00.9,68,59,1.4,2,1,left_to_right,1,off_ball_run,4,dropping_off,441597,E. Madril Sams,6,RCB,817541,C. Dyke,8,RB,2334,Orlando Pride,-13.06,-29.04,5,wide_right,2,middle_third,False,-19.3,-26.99,5,wide_right,1,defensive_third,False,8_635,46391,1,winning,4,1,280,1,create,9,medium_block,False,False,6.58,161.81,2,backward,False,False,17.84,2,running,8.01,5.78,-2.23,24.36,20.27,37.42,39.57,2.15,30.64,34.73,4.09,False,False,1,behind,1,behind,15.26,19.11,1.29,-34.23,5,wide_right,2,middle_third,False,-1.13,-32.92,5,wide_right,2,middle_third,False,True,True,True,False,False,0.0002,0.9771,0.9887,True,True,0,False,,,,False,10,10,0,True,True,True
